,0
388,9.0
389,9.0
390,3.0
391,16.0
392,5.0
393,3.0
394,5.0
395,12.0
396,2.0
397,8.0
398,11.0
399,11.0
400,3.0
401,3.0
402,3.0
403,2.0
404,2.0
405,9.0
406,5.0
407,3.0
408,3.0
409,2.0
410,
411,8.0
412,14.0
413,9.0
414,5.0
415,10.0
416,10.0
417,3.0
418,4.0
419,
420,3.0
421,11.0
422,3.0
423,5.0
424,14.0
425,4.0
426,4.0
427,3.0
428,7.0
429,3.0
430,3.0
431,7.0
432,7.0
433,3.0
434,5.0
435,9.0
436,14.0
437,3.0
438,3.0
439,10.0
440,14.0
441,2.0
442,2.0
443,3.0
444,6.0
445,2.0
446,13.0
447,3.0
448,9.0
449,2.0
450,3.0
451,12.0
452,11.0
453,3.0
454,11.0
455,15.0
456,3.0
457,7.0
458,6.0
459,14.0
460,15.0
461,2.0
462,3.0
463,10.0
464,3.0
465,3.0
466,5.0
467,15.0
468,9.0
469,3.0
470,2.0
471,4.0
472,3.0
473,8.0
474,4.0
475,12.0
476,9.0
477,2.0
478,3.0
479,13.0
480,3.0
481,15.0
482,7.0
483,2.0
484,2.0
485,8.0
486,10.0
487,2.0
488,6.0
489,11.0
490,2.0
491,4.0
492,2.0
493,4.0
494,5.0
495,5.0
496,3.0
497,5.0
498,2.0
499,2.0
500,8.0
501,2.0
502,4.0
503,4.0
504,12.0
505,2.0
506,2.0
507,2.0
508,10.0
509,3.0
510,5.0
511,13.0
512,5.0
513,10.0
514,4.0
515,12.0
516,4.0
517,4.0
518,7.0
519,12.0
520,6.0
521,10.0
522,4.0
523,3.0
524,3.0
525,2.0
526,5.0
527,8.0
528,4.0
529,2.0
530,3.0
531,2.0
532,3.0
533,3.0
534,2.0
535,7.0
536,5.0
537,3.0
538,5.0
539,14.0
540,13.0
541,2.0
542,13.0
543,4.0
544,2.0
545,3.0
546,3.0
547,12.0
548,4.0
549,2.0
550,4.0
551,4.0
552,8.0
553,10.0
554,13.0
555,5.0
556,5.0
557,2.0
558,4.0
559,2.0
560,2.0
561,3.0
562,11.0
563,10.0
564,6.0
565,11.0
566,8.0
567,11.0
568,11.0
569,3.0
570,15.0
571,9.0
572,3.0
573,14.0
574,4.0
575,4.0
576,2.0
577,
578,5.0
579,3.0
580,4.0
581,2.0
582,12.0
583,
584,3.0
585,5.0
586,8.0
587,6.0
588,3.0
589,3.0
590,4.0
591,3.0
592,6.0
593,13.0
594,7.0
595,4.0
596,2.0
597,3.0
598,3.0
599,9.0
600,2.0
601,
602,5.0
603,6.0
604,2.0
605,2.0
606,5.0
607,4.0
608,2.0
609,2.0
610,5.0
611,4.0
612,11.0
613,5.0
614,2.0
615,9.0
616,4.0
617,7.0
618,5.0
619,9.0
620,5.0
621,13.0
622,2.0
623,9.0
624,13.0
625,2.0
626,6.0
627,3.0
628,4.0
629,13.0
630,6.0
631,10.0
632,5.0
633,2.0
634,10.0
635,3.0
636,3.0
637,13.0
638,3.0
639,10.0
640,7.0
641,4.0
642,14.0
643,3.0
644,7.0
645,17.0
646,10.0
647,2.0
648,4.0
649,5.0
650,2.0
651,5.0
652,10.0
653,2.0
654,3.0
655,11.0
656,11.0
657,14.0
658,10.0
659,3.0
660,2.0
661,3.0
662,4.0
663,13.0
664,5.0
665,4.0
666,53.0
667,12.0
668,4.0
669,8.0
670,3.0
671,
672,8.0
673,2.0
674,3.0
675,3.0
676,2.0
677,5.0
678,3.0
679,3.0
680,3.0
681,6.0
682,2.0
683,10.0
684,4.0
685,5.0
686,9.0
687,2.0
688,14.0
689,14.0
690,2.0
691,2.0
692,3.0
693,4.0
694,2.0
695,3.0
696,18.0
697,5.0
698,12.0
699,7.0
700,5.0
701,14.0
702,3.0
703,2.0
704,8.0
705,14.0
706,4.0
707,5.0
708,4.0
709,3.0
710,17.0
711,11.0
712,12.0
713,5.0
714,2.0
715,3.0
716,7.0
717,7.0
718,4.0
719,13.0
720,10.0
721,15.0
722,3.0
723,3.0
724,25.0
725,12.0
726,4.0
727,12.0
728,5.0
729,8.0
730,
731,3.0
732,24.0
733,2.0
734,3.0
735,2.0
736,12.0
737,7.0
738,2.0
739,6.0
740,7.0
741,2.0
742,5.0
743,2.0
744,
745,10.0
746,6.0
747,14.0
748,13.0
749,3.0
750,12.0
751,5.0
752,2.0
753,10.0
754,2.0
755,5.0
756,4.0
757,14.0
758,3.0
759,2.0
760,11.0
761,6.0
762,5.0
763,3.0
764,12.0
765,6.0
766,3.0
767,2.0
768,3.0
769,5.0
770,9.0
771,13.0
772,2.0
773,11.0
774,42.0
775,3.0
776,3.0
777,6.0
778,2.0
779,4.0
780,14.0
781,11.0
782,5.0
783,3.0
784,4.0
785,2.0
786,14.0
787,13.0
788,3.0
789,3.0
790,2.0
791,3.0
792,10.0
793,4.0
794,8.0
795,5.0
796,3.0
797,17.0
798,12.0
799,2.0
800,2.0
801,2.0
802,4.0
803,4.0
804,13.0
805,7.0
806,7.0
807,3.0
808,17.0
809,3.0
810,21.0
811,2.0
812,9.0
813,3.0
814,
815,5.0
816,4.0
817,5.0
818,13.0
819,4.0
820,10.0
821,4.0
822,3.0
823,15.0
824,2.0
825,5.0
826,3.0
827,4.0
828,6.0
829,7.0
830,7.0
831,3.0
832,2.0
833,2.0
834,28.0
835,13.0
836,2.0
837,14.0
838,2.0
839,9.0
840,10.0
841,3.0
842,4.0
843,8.0
844,11.0
845,3.0
846,14.0
847,12.0
848,2.0
849,2.0
850,4.0
851,8.0
852,3.0
853,5.0
854,7.0
855,10.0
856,3.0
857,3.0
858,5.0
859,4.0
860,12.0
861,3.0
862,11.0
863,4.0
864,4.0
865,12.0
866,11.0
867,9.0
868,7.0
869,2.0
870,14.0
871,13.0
872,4.0
873,3.0
874,12.0
875,3.0
876,3.0
877,2.0
878,4.0
879,12.0
880,3.0
881,13.0
882,4.0
883,5.0
884,11.0
885,3.0
886,12.0
887,12.0
888,3.0
889,6.0
890,5.0
891,14.0
892,5.0
893,10.0
894,14.0
895,3.0
896,4.0
897,3.0
898,3.0
899,4.0
900,2.0
901,4.0
902,3.0
903,7.0
904,2.0
905,2.0
906,10.0
907,2.0
908,10.0
909,2.0
910,5.0
911,2.0
912,2.0
913,5.0
914,11.0
915,7.0
916,13.0
917,12.0
918,14.0
919,8.0
920,3.0
921,3.0
922,14.0
923,8.0
924,5.0
925,4.0
926,4.0
927,43.0
928,3.0
929,10.0
930,10.0
931,
932,7.0
933,12.0
934,10.0
935,
936,3.0
937,2.0
938,4.0
939,5.0
940,3.0
941,2.0
942,5.0
943,4.0
944,
945,2.0
946,6.0
947,7.0
948,14.0
949,12.0
950,22.0
951,2.0
952,15.0
953,2.0
954,2.0
955,3.0
956,8.0
957,9.0
958,3.0
959,3.0
960,8.0
961,3.0
962,2.0
963,5.0
964,12.0
965,14.0
966,2.0
967,7.0
968,2.0
969,2.0
970,11.0
971,2.0
972,2.0
973,13.0
974,14.0
975,2.0
976,12.0
977,10.0
978,
979,2.0
980,27.0
981,2.0
982,3.0
983,3.0
984,13.0
985,14.0
986,6.0
987,7.0
988,3.0
989,4.0
990,2.0
991,3.0
992,2.0
993,3.0
994,13.0
995,5.0
996,14.0
997,12.0
998,3.0
999,14.0
1000,4.0
1001,5.0
1002,4.0
1003,3.0
1004,3.0
1005,
1006,7.0
1007,5.0
1008,
1009,5.0
1010,4.0
1011,2.0
1012,3.0
1013,9.0
1014,10.0
1015,11.0
1016,13.0
1017,9.0
1018,14.0
1019,2.0
1020,12.0
1021,7.0
1022,2.0
1023,14.0
1024,3.0
1025,2.0
1026,2.0
1027,4.0
1028,2.0
1029,14.0
1030,15.0
1031,12.0
1032,8.0
1033,7.0
1034,4.0
1035,8.0
1036,2.0
1037,5.0
1038,6.0
1039,3.0
1040,19.0
1041,11.0
1042,2.0
1043,2.0
1044,2.0
1045,14.0
1046,5.0
1047,7.0
1048,2.0
1049,6.0
1050,3.0
1051,5.0
1052,11.0
1053,3.0
1054,3.0
1055,14.0
1056,9.0
1057,14.0
1058,2.0
1059,2.0
1060,6.0
1061,11.0
1062,3.0
1063,9.0
1064,5.0
1065,21.0
1066,3.0
1067,9.0
1068,13.0
1069,3.0
1070,10.0
1071,2.0
1072,22.0
1073,2.0
1074,5.0
1075,13.0
1076,4.0
1077,3.0
1078,6.0
1079,7.0
1080,15.0
1081,5.0
1082,2.0
1083,4.0
1084,5.0
1085,15.0
1086,4.0
1087,14.0
1088,4.0
1089,6.0
1090,4.0
1091,5.0
1092,9.0
1093,2.0
1094,5.0
1095,12.0
1096,6.0
1097,5.0
1098,14.0
1099,2.0
1100,16.0
1101,10.0
1102,10.0
1103,5.0
1104,11.0
1105,7.0
1106,4.0
1107,3.0
1108,2.0
1109,2.0
1110,8.0
1111,
1112,4.0
1113,4.0
1114,3.0
1115,10.0
1116,12.0
1117,5.0
1118,15.0
1119,3.0
1120,10.0
1121,2.0
1122,7.0
1123,3.0
1124,4.0
1125,7.0
1126,2.0
1127,4.0
1128,8.0
1129,
1130,7.0
1131,2.0
1132,2.0
1133,2.0
1134,5.0
1135,13.0
1136,2.0
1137,3.0
1138,4.0
1139,4.0
1140,21.0
1141,22.0
1142,23.0
1143,3.0
1144,4.0
1145,4.0
1146,9.0
1147,10.0
1148,3.0
1149,8.0
1150,11.0
1151,2.0
1152,2.0
1153,8.0
1154,7.0
1155,9.0
1156,14.0
1157,2.0
1158,2.0
1159,2.0
1160,2.0
1161,
1162,13.0
1163,3.0
1164,8.0
1165,27.0
1166,15.0
1167,4.0
1168,
1169,23.0
1170,2.0
1171,5.0
1172,14.0
1173,28.0
1174,5.0
1175,4.0
1176,3.0
1177,2.0
1178,5.0
1179,3.0
1180,4.0
1181,4.0
1182,11.0
1183,9.0
1184,2.0
1185,7.0
1186,12.0
1187,3.0
1188,3.0
1189,15.0
1190,2.0
1191,3.0
1192,2.0
1193,7.0
1194,4.0
1195,7.0
1196,7.0
1197,2.0
1198,7.0
1199,25.0
1200,3.0
1201,2.0
1202,3.0
1203,1.0
1204,14.0
1205,14.0
1206,11.0
1207,6.0
1208,7.0
1209,3.0
1210,3.0
1211,13.0
1212,3.0
1213,11.0
1214,7.0
1215,11.0
1216,13.0
1217,39.0
1218,4.0
1219,2.0
1220,2.0
1221,5.0
1222,7.0
1223,8.0
1224,2.0
1225,5.0
1226,9.0
1227,12.0
1228,6.0
1229,14.0
1230,8.0
1231,12.0
1232,5.0
1233,3.0
1234,19.0
1235,4.0
1236,3.0
1237,3.0
1238,6.0
1239,14.0
1240,10.0
1241,10.0
1242,5.0
1243,10.0
1244,
1245,
1246,12.0
1247,2.0
1248,11.0
1249,3.0
1250,15.0
1251,9.0
1252,6.0
1253,2.0
1254,7.0
1255,3.0
1256,4.0
1257,2.0
1258,9.0
1259,15.0
1260,2.0
1261,3.0
1262,4.0
1263,3.0
1264,9.0
1265,3.0
1266,3.0
1267,4.0
1268,14.0
1269,12.0
1270,4.0
1271,13.0
1272,2.0
1273,15.0
1274,7.0
1275,4.0
1276,6.0
1277,2.0
1278,6.0
1279,6.0
1280,8.0
1281,12.0
1282,3.0
1283,14.0
1284,2.0
1285,3.0
1286,2.0
1287,3.0
1288,10.0
1289,3.0
1290,12.0
1291,3.0
1292,5.0
1293,12.0
1294,33.0
1295,
1296,3.0
1297,8.0
1298,5.0
1299,50.0
1300,3.0
1301,5.0
1302,2.0
1303,2.0
1304,4.0
1305,9.0
1306,3.0
1307,4.0
1308,3.0
1309,8.0
1310,2.0
1311,12.0
1312,6.0
1313,7.0
1314,7.0
1315,3.0
1316,6.0
1317,2.0
1318,5.0
1319,14.0
1320,2.0
1321,8.0
1322,14.0
1323,12.0
1324,5.0
1325,3.0
1326,11.0
1327,7.0
1328,6.0
1329,2.0
1330,10.0
1331,6.0
1332,4.0
1333,9.0
1334,2.0
1335,2.0
1336,3.0
1337,3.0
1338,8.0
1339,7.0
1340,2.0
1341,3.0
1342,8.0
1343,2.0
1344,3.0
1345,4.0
1346,5.0
1347,
1348,2.0
1349,6.0
1350,9.0
1351,4.0
1352,10.0
1353,15.0
1354,7.0
1355,14.0
1356,4.0
1357,13.0
1358,3.0
1359,4.0
1360,12.0
1361,3.0
1362,3.0
1363,2.0
1364,3.0
1365,4.0
1366,11.0
1367,5.0
1368,2.0
1369,3.0
1370,3.0
1371,7.0
1372,6.0
1373,4.0
1374,4.0
1375,2.0
1376,13.0
1377,15.0
1378,6.0
1379,13.0
1380,4.0
1381,12.0
1382,12.0
1383,11.0
1384,8.0
1385,5.0
1386,3.0
1387,8.0
1388,10.0
1389,2.0
1390,9.0
1391,2.0
1392,4.0
1393,10.0
1394,14.0
1395,
1396,2.0
1397,3.0
1398,4.0
1399,2.0
1400,5.0
1401,11.0
1402,2.0
1403,4.0
1404,3.0
1405,5.0
1406,8.0
1407,3.0
1408,6.0
1409,
1410,10.0
1411,2.0
1412,4.0
1413,2.0
1414,2.0
1415,8.0
1416,3.0
1417,4.0
1418,13.0
1419,8.0
1420,7.0
1421,4.0
1422,3.0
1423,8.0
1424,4.0
1425,3.0
1426,12.0
1427,2.0
1428,5.0
1429,14.0
1430,9.0
1431,13.0
1432,
1433,10.0
1434,
1435,4.0
1436,12.0
1437,14.0
1438,9.0
1439,7.0
1440,2.0
1441,8.0
1442,2.0
1443,3.0
1444,5.0
1445,10.0
1446,4.0
1447,41.0
1448,5.0
1449,2.0
1450,3.0
1451,15.0
1452,6.0
1453,10.0
1454,2.0
1455,8.0
1456,7.0
1457,2.0
1458,2.0
1459,6.0
1460,7.0
1461,9.0
1462,6.0
1463,4.0
1464,4.0
1465,
1466,9.0
1467,3.0
1468,5.0
1469,3.0
1470,3.0
1471,8.0
1472,
1473,8.0
1474,10.0
1475,7.0
1476,24.0
1477,8.0
1478,3.0
1479,10.0
1480,18.0
1481,12.0
1482,13.0
1483,2.0
1484,3.0
1485,9.0
1486,3.0
1487,15.0
1488,10.0
1489,12.0
1490,3.0
1491,11.0
1492,6.0
1493,11.0
1494,40.0
1495,14.0
1496,10.0
1497,2.0
1498,2.0
1499,11.0
1500,10.0
1501,3.0
1502,2.0
1503,5.0
1504,6.0
1505,3.0
1506,10.0
1507,6.0
1508,4.0
1509,12.0
1510,15.0
1511,13.0
1512,6.0
1513,10.0
1514,14.0
1515,13.0
1516,3.0
1517,6.0
1518,21.0
1519,8.0
1520,6.0
1521,2.0
1522,7.0
1523,11.0
1524,5.0
1525,2.0
1526,17.0
1527,2.0
1528,2.0
1529,5.0
1530,2.0
1531,2.0
1532,4.0
1533,11.0
1534,3.0
1535,11.0
1536,14.0
1537,8.0
1538,5.0
1539,15.0
1540,2.0
1541,9.0
1542,10.0
1543,14.0
1544,3.0
1545,2.0
1546,7.0
1547,4.0
1548,3.0
1549,14.0
1550,5.0
1551,5.0
1552,2.0
1553,3.0
1554,11.0
1555,10.0
1556,3.0
1557,2.0
1558,2.0
1559,11.0
1560,4.0
1561,3.0
1562,4.0
1563,4.0
1564,13.0
1565,2.0
1566,4.0
1567,4.0
1568,2.0
1569,2.0
1570,6.0
1571,15.0
1572,3.0
1573,3.0
1574,15.0
1575,15.0
1576,10.0
1577,2.0
1578,3.0
1579,4.0
1580,12.0
1581,3.0
1582,
1583,9.0
1584,5.0
1585,11.0
1586,7.0
1587,12.0
1588,8.0
1589,3.0
1590,18.0
1591,8.0
1592,4.0
1593,2.0
1594,15.0
1595,4.0
1596,10.0
1597,3.0
1598,2.0
1599,13.0
1600,2.0
1601,2.0
1602,4.0
1603,3.0
1604,9.0
1605,3.0
1606,39.0
1607,2.0
1608,12.0
1609,3.0
1610,3.0
1611,4.0
1612,3.0
1613,8.0
1614,5.0
1615,3.0
1616,11.0
1617,58.0
1618,3.0
1619,2.0
1620,3.0
1621,2.0
1622,7.0
1623,15.0
1624,2.0
1625,3.0
1626,8.0
1627,6.0
1628,8.0
1629,3.0
1630,
1631,4.0
1632,6.0
1633,3.0
1634,4.0
1635,5.0
1636,2.0
1637,3.0
1638,7.0
1639,3.0
1640,12.0
1641,3.0
1642,13.0
1643,11.0
1644,2.0
1645,3.0
1646,2.0
1647,2.0
1648,14.0
1649,3.0
1650,3.0
1651,14.0
1652,5.0
1653,2.0
1654,14.0
1655,11.0
1656,18.0
1657,6.0
1658,2.0
1659,7.0
1660,12.0
1661,6.0
1662,2.0
1663,3.0
1664,11.0
1665,2.0
1666,3.0
1667,3.0
1668,9.0
1669,8.0
1670,5.0
1671,14.0
1672,11.0
1673,3.0
1674,14.0
1675,10.0
1676,5.0
1677,8.0
1678,10.0
1679,2.0
1680,12.0
1681,3.0
1682,13.0
1683,2.0
1684,3.0
1685,13.0
1686,8.0
1687,13.0
1688,5.0
1689,6.0
1690,3.0
1691,6.0
1692,5.0
1693,58.0
1694,7.0
1695,5.0
1696,14.0
1697,13.0
1698,12.0
1699,8.0
1700,2.0
1701,9.0
1702,5.0
1703,3.0
1704,12.0
1705,5.0
1706,2.0
1707,8.0
1708,19.0
1709,11.0
1710,30.0
1711,8.0
1712,34.0
1713,12.0
1714,2.0
1715,18.0
1716,14.0
1717,5.0
1718,6.0
1719,9.0
1720,5.0
1721,3.0
1722,7.0
1723,14.0
1724,2.0
1725,5.0
1726,5.0
1727,9.0
1728,11.0
1729,3.0
1730,3.0
1731,12.0
1732,2.0
1733,2.0
1734,22.0
1735,10.0
1736,7.0
1737,5.0
1738,3.0
1739,3.0
1740,3.0
1741,8.0
1742,7.0
1743,5.0
1744,4.0
1745,8.0
1746,2.0
1747,14.0
1748,8.0
1749,3.0
1750,7.0
1751,
1752,3.0
1753,5.0
1754,14.0
1755,4.0
1756,7.0
1757,36.0
1758,3.0
1759,18.0
1760,5.0
1761,3.0
1762,2.0
1763,17.0
1764,6.0
1765,12.0
1766,3.0
1767,2.0
1768,8.0
1769,3.0
1770,
1771,
1772,8.0
1773,9.0
1774,2.0
1775,4.0
1776,5.0
1777,3.0
1778,2.0
1779,8.0
1780,14.0
1781,10.0
1782,7.0
1783,2.0
1784,3.0
1785,4.0
1786,6.0
1787,19.0
1788,3.0
1789,9.0
1790,2.0
1791,4.0
1792,6.0
1793,14.0
1794,4.0
1795,3.0
1796,3.0
1797,2.0
1798,3.0
1799,2.0
1800,3.0
1801,10.0
1802,11.0
1803,5.0
1804,14.0
1805,3.0
1806,3.0
1807,3.0
1808,3.0
1809,8.0
1810,2.0
1811,5.0
1812,5.0
1813,15.0
1814,14.0
1815,5.0
1816,12.0
1817,
1818,4.0
1819,3.0
1820,
1821,5.0
1822,7.0
1823,3.0
1824,2.0
1825,2.0
1826,10.0
1827,2.0
1828,3.0
1829,2.0
1830,3.0
1831,14.0
1832,2.0
1833,6.0
1834,3.0
1835,2.0
1836,6.0
1837,13.0
1838,10.0
1839,2.0
1840,3.0
1841,3.0
1842,2.0
1843,2.0
1844,13.0
1845,14.0
1846,12.0
1847,11.0
1848,8.0
1849,6.0
1850,10.0
1851,4.0
1852,15.0
1853,15.0
1854,7.0
1855,3.0
1856,3.0
1857,5.0
1858,15.0
1859,7.0
1860,2.0
1861,9.0
1862,13.0
1863,5.0
1864,13.0
1865,4.0
1866,4.0
1867,7.0
1868,6.0
1869,3.0
1870,13.0
1871,3.0
1872,12.0
1873,8.0
1874,3.0
1875,2.0
1876,43.0
1877,7.0
1878,10.0
1879,7.0
1880,9.0
1881,3.0
1882,13.0
1883,6.0
1884,3.0
1885,2.0
1886,7.0
1887,2.0
1888,10.0
1889,14.0
1890,2.0
1891,2.0
1892,4.0
1893,4.0
1894,12.0
1895,14.0
1896,6.0
1897,6.0
1898,2.0
1899,2.0
1900,2.0
1901,13.0
1902,4.0
1903,15.0
1904,8.0
1905,
1906,11.0
1907,15.0
1908,5.0
1909,14.0
1910,2.0
1911,5.0
1912,2.0
1913,7.0
1914,6.0
1915,3.0
1916,4.0
1917,2.0
1918,2.0
1919,12.0
1920,25.0
1921,12.0
1922,3.0
1923,22.0
1924,3.0
1925,4.0
1926,2.0
1927,5.0
1928,3.0
1929,5.0
1930,4.0
1931,3.0
1932,2.0
1933,5.0
1934,10.0
1935,17.0
1936,12.0
1937,4.0
1938,21.0
1939,8.0
1940,16.0
1941,11.0
1942,5.0
1943,7.0
1944,11.0
1945,8.0
1946,3.0
1947,2.0
1948,2.0
1949,14.0
1950,5.0
1951,4.0
1952,
1953,3.0
1954,3.0
1955,2.0
1956,7.0
1957,11.0
1958,14.0
1959,14.0
1960,9.0
1961,3.0
1962,11.0
1963,3.0
1964,14.0
1965,11.0
1966,3.0
1967,5.0
1968,10.0
1969,2.0
1970,3.0
1971,12.0
1972,5.0
1973,4.0
1974,3.0
1975,14.0
1976,12.0
1977,7.0
1978,2.0
1979,10.0
1980,13.0
1981,2.0
1982,5.0
1983,8.0
1984,5.0
1985,2.0
1986,3.0
1987,9.0
1988,2.0
1989,8.0
1990,14.0
1991,21.0
1992,3.0
1993,4.0
1994,6.0
1995,3.0
1996,3.0
1997,12.0
1998,13.0
1999,2.0
2000,2.0
2001,2.0
2002,5.0
2003,4.0
2004,2.0
2005,5.0
2006,10.0
2007,13.0
2008,3.0
2009,6.0
2010,15.0
2011,2.0
2012,5.0
2013,4.0
2014,2.0
2015,3.0
2016,3.0
2017,3.0
2018,7.0
2019,10.0
2020,3.0
2021,3.0
2022,5.0
2023,18.0
2024,5.0
2025,4.0
2026,2.0
2027,3.0
2028,3.0
2029,2.0
2030,2.0
2031,3.0
2032,14.0
2033,21.0
2034,6.0
2035,5.0
2036,2.0
2037,2.0
2038,2.0
2039,2.0
2040,8.0
2041,2.0
2042,5.0
2043,2.0
2044,3.0
2045,3.0
2046,24.0
2047,7.0
2048,3.0
2049,10.0
2050,2.0
2051,13.0
2052,2.0
2053,3.0
2054,3.0
2055,3.0
2056,4.0
2057,3.0
2058,5.0
2059,7.0
2060,4.0
2061,3.0
2062,12.0
2063,5.0
2064,2.0
2065,5.0
2066,7.0
2067,8.0
2068,3.0
2069,10.0
2070,5.0
2071,3.0
2072,12.0
2073,2.0
2074,4.0
2075,
2076,5.0
2077,5.0
2078,3.0
2079,3.0
2080,10.0
2081,3.0
2082,7.0
2083,8.0
2084,4.0
2085,6.0
2086,3.0
2087,2.0
2088,2.0
2089,11.0
2090,2.0
2091,2.0
2092,2.0
2093,8.0
2094,
2095,2.0
2096,13.0
2097,12.0
2098,2.0
2099,5.0
2100,7.0
2101,2.0
2102,5.0
2103,4.0
2104,2.0
2105,14.0
2106,15.0
2107,6.0
2108,2.0
2109,4.0
2110,3.0
2111,14.0
2112,2.0
2113,15.0
2114,2.0
2115,2.0
2116,3.0
2117,3.0
2118,2.0
2119,2.0
2120,4.0
2121,4.0
2122,2.0
2123,7.0
2124,2.0
2125,9.0
2126,7.0
2127,3.0
2128,8.0
2129,7.0
2130,3.0
2131,4.0
2132,2.0
2133,14.0
2134,5.0
2135,13.0
2136,12.0
2137,3.0
2138,8.0
2139,4.0
2140,2.0
2141,12.0
2142,2.0
2143,3.0
2144,4.0
2145,5.0
2146,7.0
2147,12.0
2148,7.0
2149,2.0
2150,5.0
2151,13.0
2152,2.0
2153,3.0
2154,7.0
2155,9.0
2156,2.0
2157,2.0
2158,9.0
2159,14.0
2160,3.0
2161,2.0
2162,2.0
